timestamp,namespace,pod_name,node_name,failure_type,failure_injected,failure_detected,cpu_usage_cores,memory_usage_bytes,disk_io_read_bytes,disk_io_write_bytes,network_rx_bytes,network_tx_bytes,oom_killed,restart_count,latency_ms,container_ready,pod_scheduled,node_cpu_allocatable_cores,node_memory_allocatable_bytes,will_fail_soon
2025-03-08T11:08:33.392021Z,prod,api-deployment-6048,node-10,container_crash,TRUE,TRUE,0.3,4893960444,4508686,6270521,3518407,4700531,FALSE,6,477.01,TRUE,TRUE,4,8000000000,TRUE
2025-02-17T23:51:33.392050Z,test,db-deployment-5218,node-01,pod_stuck,TRUE,TRUE,1.99,4967146938,4339550,652318,3001115,55516,FALSE,8,406.78,TRUE,TRUE,8,16000000000,TRUE
2025-03-10T17:00:33.408169Z,kube-system,nginx-deployment-9149,node-10,node_reboot,TRUE,TRUE,1.91,5000431692,8832471,2766543,2922597,1538871,FALSE,9,66,FALSE,TRUE,2,8000000000,TRUE
2025-04-01T06:51:33.408228Z,default,worker-deployment-8170,node-10,dns_failure,FALSE,FALSE,1.66,4225212405,304438,6227019,39837,578028,FALSE,3,20,TRUE,TRUE,4,32000000000,FALSE
2025-02-09T01:55:33.408263Z,default,redis-deployment-2765,node-02,disk_full,FALSE,FALSE,1.92,1823853099,9080357,3609382,4170042,3665417,FALSE,3,85.12,TRUE,TRUE,4,8000000000,FALSE
2025-02-10T18:11:33.408291Z,test,api-deployment-1967,node-01,image_pull_error,FALSE,FALSE,1.02,2438028869,3191376,8474526,350800,4893932,FALSE,8,475.09,TRUE,TRUE,4,16000000000,FALSE
2025-03-10T17:45:33.408311Z,test,api-deployment-6695,node-04,pod_stuck,TRUE,TRUE,0.11,4157907710,1397460,1745006,2653633,1550143,FALSE,1,468.29,TRUE,TRUE,4,16000000000,TRUE
2025-02-18T10:28:33.408331Z,kube-system,api-deployment-6171,node-02,memory_leak,FALSE,FALSE,0.89,6431949918,5935320,8443599,2233999,1120912,FALSE,6,153.62,TRUE,TRUE,4,8000000000,FALSE
2025-03-03T04:26:33.408350Z,default,db-deployment-6699,node-05,resource_starvation,FALSE,FALSE,0.53,900971521,2342360,4848931,3691391,3172170,FALSE,1,152.42,TRUE,TRUE,2,16000000000,FALSE
2025-02-04T02:42:33.408370Z,kube-system,db-deployment-8107,node-06,oom_kill,TRUE,TRUE,0.17,1457823630,8095277,4068822,2148462,2427531,TRUE,9,317.51,TRUE,TRUE,8,16000000000,TRUE
2025-02-19T23:19:33.408399Z,test,nginx-deployment-8765,node-04,container_crash,FALSE,FALSE,1.92,3266982231,4131235,8225153,3188107,3358207,FALSE,8,186.22,TRUE,TRUE,2,8000000000,FALSE
2025-02-25T23:00:33.408418Z,default,worker-deployment-8382,node-08,network_loss,TRUE,TRUE,1.92,1832194237,6016905,7370201,379308,1968261,FALSE,7,283.66,TRUE,TRUE,4,32000000000,TRUE
2025-02-24T04:01:33.408438Z,prod,nginx-deployment-7896,node-02,pod_eviction,FALSE,FALSE,1.53,5538101800,6685014,8705947,747394,4334557,FALSE,0,385.35,TRUE,TRUE,16,8000000000,FALSE
2025-04-04T23:18:33.408458Z,test,nginx-deployment-9368,node-04,image_pull_error,TRUE,TRUE,1.35,4034039191,7623945,4272347,2919916,1688467,FALSE,10,110.3,TRUE,TRUE,4,16000000000,TRUE
2025-02-25T01:52:33.408477Z,prod,db-deployment-6607,node-07,filesystem_error,FALSE,FALSE,0.36,1231785053,1502758,6914220,2195830,2231474,FALSE,8,86.5,FALSE,TRUE,8,32000000000,FALSE
2025-04-05T14:06:33.408497Z,kube-system,worker-deployment-1806,node-06,memory_leak,TRUE,TRUE,0.53,849445902,1671275,8488843,4989316,1454516,FALSE,9,7.12,TRUE,TRUE,16,16000000000,TRUE
2025-02-19T10:16:33.408524Z,prod,db-deployment-3444,node-10,image_pull_error,FALSE,FALSE,0.25,100597572,6738409,8490233,1821082,2463101,FALSE,1,265.42,TRUE,TRUE,4,8000000000,FALSE
2025-03-23T05:21:33.408543Z,default,api-deployment-8858,node-04,resource_starvation,FALSE,FALSE,1.87,3719554108,6940596,3625051,3753058,385441,FALSE,0,4.2,TRUE,TRUE,2,16000000000,FALSE
2025-03-02T06:50:33.408570Z,default,api-deployment-3749,node-03,dns_failure,TRUE,FALSE,1.98,6223436120,6935757,1216156,1036217,2868469,FALSE,4,307.36,TRUE,TRUE,16,32000000000,FALSE
2025-02-01T18:43:33.408594Z,kube-system,nginx-deployment-5555,node-02,resource_starvation,TRUE,TRUE,0.36,1454841462,7092742,4190770,578447,1772700,FALSE,0,321.91,TRUE,TRUE,8,8000000000,TRUE
2025-03-20T03:45:33.408617Z,dev,nginx-deployment-9203,node-01,high_latency,FALSE,FALSE,1.67,5325590960,8538228,4583229,3913649,2011838,FALSE,3,374.52,TRUE,TRUE,16,32000000000,FALSE
2025-03-14T02:42:33.408640Z,dev,redis-deployment-6141,node-03,network_loss,FALSE,FALSE,1.12,4662395073,431922,9155100,149450,2337190,FALSE,0,203.54,TRUE,TRUE,16,16000000000,FALSE
2025-03-31T06:07:33.408660Z,kube-system,api-deployment-7826,node-02,pod_stuck,TRUE,FALSE,0.89,7150898369,1503579,8455186,1730972,4145504,FALSE,4,133.72,TRUE,TRUE,16,32000000000,FALSE
2025-03-28T02:40:33.408679Z,kube-system,db-deployment-6430,node-10,memory_leak,FALSE,FALSE,0.8,4501843334,1394369,4406433,531814,320873,FALSE,1,98.15,FALSE,TRUE,4,32000000000,FALSE
2025-03-12T08:14:33.408698Z,test,nginx-deployment-9102,node-06,memory_leak,FALSE,FALSE,1.28,5835115944,8246380,3311899,4492688,3465989,FALSE,7,378.7,TRUE,TRUE,4,32000000000,FALSE
2025-03-07T20:54:33.408717Z,dev,api-deployment-2901,node-04,container_crash,FALSE,FALSE,1.35,4912194403,5874717,3407237,963860,1675928,FALSE,9,314.48,TRUE,TRUE,4,16000000000,FALSE
2025-02-10T07:50:33.408749Z,test,nginx-deployment-4646,node-05,disk_full,FALSE,FALSE,1.71,5204940695,5065050,7897443,2376140,1583431,FALSE,8,165.96,TRUE,TRUE,8,32000000000,FALSE
2025-02-14T09:05:33.408776Z,dev,worker-deployment-5654,node-03,pod_stuck,TRUE,TRUE,0.97,4705249433,5226087,4543618,4288728,4644591,FALSE,7,20.63,TRUE,TRUE,16,16000000000,TRUE
2025-02-14T15:51:33.408796Z,prod,worker-deployment-1515,node-09,resource_starvation,FALSE,FALSE,1.14,2228646647,8327333,7352399,1766216,4769882,FALSE,6,470.53,FALSE,TRUE,2,16000000000,FALSE
2025-03-31T03:01:33.408815Z,default,api-deployment-3978,node-07,high_latency,FALSE,FALSE,1.31,5456015570,7413900,326,561063,2896769,FALSE,1,206.06,TRUE,TRUE,4,32000000000,FALSE
2025-03-25T15:03:33.408834Z,kube-system,nginx-deployment-2142,node-05,kubelet_down,FALSE,FALSE,0.9,5307656549,2345687,4115256,752155,94360,FALSE,5,168.08,TRUE,TRUE,8,32000000000,FALSE
2025-02-27T17:21:33.408853Z,test,db-deployment-5499,node-03,oom_kill,TRUE,FALSE,0.25,3311938941,8585371,2667793,3320393,396639,TRUE,1,177.33,TRUE,TRUE,16,16000000000,FALSE
2025-03-21T17:58:33.408873Z,default,worker-deployment-1273,node-10,filesystem_error,TRUE,TRUE,1.29,632369309,1810248,9555019,1691286,4034245,FALSE,10,393.07,TRUE,TRUE,16,32000000000,TRUE
2025-04-08T07:09:33.408894Z,default,redis-deployment-2054,node-04,image_pull_error,FALSE,FALSE,1.1,2137139127,9804863,6413558,161127,3303734,FALSE,1,171.9,TRUE,TRUE,16,16000000000,FALSE
2025-02-11T07:25:33.408919Z,test,worker-deployment-7752,node-04,filesystem_error,FALSE,FALSE,0.57,4217989156,7659418,603411,4749507,2165506,FALSE,4,126.37,TRUE,TRUE,2,32000000000,FALSE
2025-02-20T03:32:33.408951Z,dev,worker-deployment-6097,node-05,filesystem_error,TRUE,TRUE,1.65,1038067487,4217618,7913040,3019837,3986064,FALSE,8,358.36,TRUE,TRUE,2,32000000000,TRUE
2025-03-27T05:01:33.408971Z,kube-system,nginx-deployment-6531,node-03,filesystem_error,FALSE,FALSE,1.62,1976864319,9312417,9575101,4852492,1473790,FALSE,7,81.27,TRUE,TRUE,4,8000000000,FALSE
2025-03-24T16:47:33.408991Z,test,redis-deployment-3706,node-08,cpu_throttle,TRUE,TRUE,0.17,6489058635,2744476,6755356,299930,3663161,FALSE,6,10.38,TRUE,TRUE,4,8000000000,TRUE
2025-04-05T21:54:33.409018Z,prod,nginx-deployment-6436,node-10,memory_leak,FALSE,FALSE,1.45,1750600566,7335901,7699165,4550610,2056283,FALSE,1,186.04,TRUE,TRUE,16,16000000000,FALSE
2025-03-14T02:23:33.409063Z,default,redis-deployment-9286,node-02,network_loss,FALSE,FALSE,0.9,413492263,6532071,9151821,4491330,62495,FALSE,3,40.37,TRUE,TRUE,16,16000000000,FALSE
2025-02-26T22:52:33.409082Z,test,db-deployment-5331,node-02,kubelet_down,FALSE,FALSE,1.35,5394891126,7464165,6138712,4077070,1731200,FALSE,3,14.78,TRUE,TRUE,4,32000000000,FALSE
2025-03-21T18:52:33.409106Z,prod,db-deployment-6201,node-01,disk_full,FALSE,FALSE,1.61,2175637088,458367,744398,2287382,1521300,FALSE,6,331.94,TRUE,TRUE,4,16000000000,FALSE
2025-02-28T17:36:33.409129Z,default,worker-deployment-4770,node-01,image_pull_error,TRUE,TRUE,1.75,3322181594,381300,693638,370914,63897,FALSE,1,351.3,TRUE,TRUE,8,32000000000,TRUE
2025-02-12T04:10:33.409148Z,prod,api-deployment-2032,node-01,pod_eviction,TRUE,TRUE,0.25,1608856694,6835163,8476491,3427875,2766313,FALSE,3,36.23,TRUE,TRUE,2,32000000000,TRUE
2025-03-12T07:14:33.409167Z,kube-system,db-deployment-1733,node-04,high_latency,FALSE,FALSE,0.32,3319861495,9317360,9927945,2505075,1246610,FALSE,7,292.92,TRUE,TRUE,16,32000000000,FALSE
2025-04-09T05:32:33.409186Z,kube-system,worker-deployment-1870,node-02,network_loss,TRUE,TRUE,0.8,7240144616,4336679,1111765,877217,440029,FALSE,0,261.67,TRUE,TRUE,16,16000000000,TRUE
2025-04-01T18:41:33.409206Z,kube-system,worker-deployment-6268,node-04,network_loss,FALSE,FALSE,0.41,4780484855,9604523,6127643,4264534,1611730,FALSE,10,322.47,TRUE,TRUE,4,32000000000,FALSE
2025-03-20T23:49:33.409226Z,kube-system,nginx-deployment-1243,node-09,pod_stuck,TRUE,TRUE,0.33,846644608,9611071,9286186,4106853,2013657,FALSE,0,498.39,TRUE,TRUE,8,8000000000,TRUE
2025-02-05T12:35:33.409246Z,default,nginx-deployment-6496,node-02,oom_kill,FALSE,FALSE,1.93,7806827097,7504626,9365269,1483413,4227355,TRUE,0,438.23,TRUE,TRUE,2,32000000000,FALSE
2025-03-18T02:14:33.409266Z,test,redis-deployment-7756,node-05,disk_full,TRUE,TRUE,1.53,3124273717,2626888,5570112,3065005,4188069,FALSE,1,94.36,TRUE,TRUE,2,8000000000,TRUE
2025-03-11T00:40:33.409285Z,default,redis-deployment-2403,node-03,network_loss,TRUE,TRUE,0.53,1908507789,9788149,2231825,816230,4037476,FALSE,9,255.04,FALSE,TRUE,8,32000000000,TRUE
2025-03-27T12:14:33.409304Z,prod,worker-deployment-2732,node-06,pod_eviction,FALSE,FALSE,1.53,3907302149,6737596,9838877,3942119,4677607,FALSE,0,136.14,TRUE,TRUE,2,8000000000,FALSE
2025-03-31T16:34:33.409330Z,kube-system,api-deployment-4558,node-04,pod_stuck,TRUE,TRUE,0.56,1840471645,2863589,1020458,2971472,2255144,FALSE,0,480.18,TRUE,TRUE,4,16000000000,TRUE
2025-03-01T20:59:33.409358Z,test,db-deployment-8124,node-04,high_latency,TRUE,FALSE,1.49,6731577827,3047842,4950078,3432775,1643841,FALSE,3,195.44,TRUE,TRUE,2,32000000000,FALSE
2025-02-24T14:30:33.409377Z,kube-system,nginx-deployment-1401,node-09,oom_kill,TRUE,TRUE,0.38,2408291783,4258312,818682,843298,3545827,TRUE,4,254.3,TRUE,TRUE,2,16000000000,TRUE
2025-03-05T06:38:33.409396Z,dev,redis-deployment-7584,node-09,kubelet_down,TRUE,TRUE,1.22,4910940927,4304581,5506872,1876908,1428894,FALSE,9,231.83,TRUE,TRUE,2,32000000000,TRUE
2025-03-29T07:05:33.409416Z,default,nginx-deployment-3175,node-09,network_loss,FALSE,FALSE,1.76,5222446401,870487,4433379,3216472,4268769,FALSE,7,93.19,TRUE,TRUE,2,8000000000,FALSE
2025-03-04T03:16:33.409441Z,dev,worker-deployment-6349,node-08,network_loss,TRUE,FALSE,1.17,1044295171,127464,9884482,47092,1611308,FALSE,7,180.72,TRUE,TRUE,2,32000000000,FALSE
2025-03-26T03:06:33.409460Z,test,nginx-deployment-1434,node-04,oom_kill,TRUE,TRUE,0.36,4266301494,8873669,474808,991753,4848401,TRUE,8,253.64,TRUE,TRUE,8,8000000000,TRUE
2025-02-08T19:01:33.409556Z,test,redis-deployment-4090,node-03,filesystem_error,TRUE,TRUE,1.73,5156240912,8263515,4226034,4176107,346134,FALSE,1,484.53,TRUE,TRUE,16,32000000000,TRUE
2025-03-03T22:10:33.409579Z,prod,nginx-deployment-1149,node-05,resource_starvation,FALSE,FALSE,1.78,7105917473,2031355,8512880,761841,1340216,FALSE,6,35.67,FALSE,TRUE,2,8000000000,FALSE
2025-02-26T04:06:33.409600Z,test,nginx-deployment-7511,node-06,filesystem_error,FALSE,FALSE,1.09,354861779,8021748,7180896,505399,4602805,FALSE,2,352.14,TRUE,TRUE,4,8000000000,FALSE
2025-02-20T00:15:33.409619Z,default,redis-deployment-3462,node-07,resource_starvation,TRUE,FALSE,1.09,2763921618,1327867,4624752,3124781,703996,FALSE,9,116.29,TRUE,TRUE,4,16000000000,FALSE
2025-03-29T13:02:33.409642Z,default,nginx-deployment-3019,node-09,high_latency,FALSE,FALSE,1.75,1406432897,9884870,6751072,3993276,2150490,FALSE,0,379.23,TRUE,TRUE,2,8000000000,FALSE
2025-02-06T22:46:33.409661Z,prod,nginx-deployment-8936,node-10,pod_eviction,FALSE,FALSE,0.65,114219870,3042378,6405399,2088466,664783,FALSE,1,423.35,TRUE,TRUE,8,16000000000,FALSE
2025-03-01T12:27:33.409680Z,test,worker-deployment-6071,node-03,oom_kill,FALSE,FALSE,0.49,2998764607,6514065,2697833,2277264,628604,TRUE,9,170.94,TRUE,TRUE,8,16000000000,FALSE
2025-03-15T20:50:33.409699Z,default,worker-deployment-2385,node-03,image_pull_error,FALSE,FALSE,1.79,2937662527,6866848,1264208,3110808,1536138,FALSE,1,499.39,TRUE,TRUE,8,32000000000,FALSE
2025-02-06T04:58:33.409721Z,default,redis-deployment-6036,node-04,oom_kill,FALSE,FALSE,1.64,6799184845,1499836,4319718,3090296,2882555,TRUE,2,355.89,FALSE,TRUE,2,16000000000,FALSE
2025-03-09T20:12:33.409740Z,test,worker-deployment-4662,node-07,node_reboot,FALSE,FALSE,1.5,7403988814,6079650,1533809,3550658,4853076,FALSE,7,176.15,TRUE,TRUE,2,16000000000,FALSE
2025-03-07T11:11:33.409759Z,dev,db-deployment-7701,node-01,node_reboot,FALSE,FALSE,1.89,639171713,9454263,8296140,4544833,137853,FALSE,0,426.04,TRUE,TRUE,2,16000000000,FALSE
2025-03-18T21:41:33.409778Z,kube-system,worker-deployment-5356,node-03,resource_starvation,TRUE,FALSE,0.78,1669554405,2484791,891218,539266,1498282,FALSE,9,267.19,TRUE,TRUE,16,16000000000,FALSE
2025-03-18T15:34:33.409799Z,default,db-deployment-6621,node-09,oom_kill,FALSE,FALSE,0.31,6666541692,5824978,1896130,4892668,4067885,TRUE,6,213.74,TRUE,TRUE,4,8000000000,FALSE
2025-04-05T15:25:33.409830Z,test,db-deployment-7630,node-06,pod_eviction,TRUE,TRUE,1.09,3724572823,8430215,4901598,2596894,558340,FALSE,0,321.89,TRUE,TRUE,8,8000000000,TRUE
2025-03-26T19:13:33.409854Z,default,redis-deployment-3382,node-10,dns_failure,TRUE,FALSE,1.37,2475918610,4468942,9934154,3057650,1536513,FALSE,5,296.22,TRUE,TRUE,4,8000000000,FALSE
2025-03-08T06:15:33.409873Z,kube-system,api-deployment-6406,node-06,oom_kill,TRUE,TRUE,0.34,1633949742,5732148,5745545,1026836,310677,TRUE,7,269.56,FALSE,TRUE,4,16000000000,TRUE
2025-02-14T17:05:33.409893Z,prod,redis-deployment-7747,node-10,memory_leak,TRUE,TRUE,1.6,464280702,7718781,6069400,405678,4800564,FALSE,10,277.34,TRUE,TRUE,2,8000000000,TRUE
2025-03-25T17:32:33.409913Z,prod,api-deployment-1990,node-07,network_loss,TRUE,TRUE,1.7,5897750011,7108584,7974619,2922480,1536943,FALSE,7,67.39,TRUE,TRUE,4,8000000000,TRUE
2025-03-23T14:31:33.409932Z,dev,worker-deployment-9612,node-02,filesystem_error,FALSE,FALSE,0.76,782310178,5816037,1447588,168639,1174083,FALSE,2,439.01,FALSE,TRUE,16,32000000000,FALSE
2025-04-10T04:03:33.409951Z,default,api-deployment-5109,node-01,high_latency,TRUE,TRUE,1.74,2211995402,6536456,9012664,1697454,4153499,FALSE,4,403.53,TRUE,TRUE,16,8000000000,TRUE
2025-03-27T02:33:33.409971Z,kube-system,redis-deployment-4556,node-03,network_loss,TRUE,TRUE,1.82,4200400278,3077722,3031085,2854310,2259275,FALSE,4,433.33,TRUE,TRUE,16,8000000000,TRUE
2025-03-23T02:40:33.410002Z,test,db-deployment-5870,node-01,disk_full,TRUE,TRUE,0.98,7413614995,2129244,3877669,1980258,1197743,FALSE,3,56.95,TRUE,TRUE,16,16000000000,TRUE
2025-02-03T10:18:33.410030Z,kube-system,redis-deployment-7149,node-04,disk_full,TRUE,FALSE,1.62,5652997250,7819613,8890814,2636104,68125,FALSE,0,177.26,TRUE,TRUE,8,16000000000,FALSE
2025-03-07T03:24:33.410049Z,default,worker-deployment-5759,node-03,high_latency,FALSE,FALSE,0.4,5722666007,613082,6393707,3847631,2461766,FALSE,7,141.15,FALSE,TRUE,16,8000000000,FALSE
2025-02-19T03:36:33.410069Z,dev,db-deployment-3209,node-09,memory_leak,FALSE,FALSE,0.53,4186596984,454864,8098413,2335079,4038705,FALSE,6,338.08,FALSE,TRUE,4,8000000000,FALSE
2025-03-21T04:30:33.410102Z,test,worker-deployment-3865,node-06,network_loss,TRUE,FALSE,0.66,5046566235,752735,1062525,3045470,583338,FALSE,5,247.93,FALSE,TRUE,8,16000000000,FALSE
2025-03-30T20:18:33.410123Z,test,redis-deployment-2213,node-03,high_latency,FALSE,FALSE,0.34,636861378,8739290,9799791,4606813,1853828,FALSE,1,401.76,TRUE,TRUE,16,32000000000,FALSE
2025-03-30T19:37:33.410144Z,dev,db-deployment-8123,node-10,resource_starvation,TRUE,TRUE,0.23,4165151845,1868456,5736693,1861725,2006147,FALSE,0,357.45,TRUE,TRUE,2,8000000000,TRUE
2025-03-28T08:08:33.410165Z,test,db-deployment-6668,node-05,high_latency,TRUE,TRUE,1.27,5977578665,3182403,9944466,387960,4278349,FALSE,1,433.68,FALSE,TRUE,16,16000000000,TRUE
2025-02-20T13:17:33.410185Z,test,redis-deployment-4137,node-05,pod_eviction,TRUE,TRUE,1.69,5684835809,8391718,7703424,117486,4200003,FALSE,5,398.22,FALSE,TRUE,16,16000000000,TRUE
2025-02-06T13:14:33.410206Z,dev,worker-deployment-9123,node-07,pod_stuck,FALSE,FALSE,1.76,3433641939,4423483,3023537,2638640,3955727,FALSE,7,341.77,FALSE,TRUE,8,8000000000,FALSE
2025-02-05T23:34:33.410225Z,default,nginx-deployment-8722,node-01,node_reboot,TRUE,TRUE,1.32,6009892867,735408,2982380,2581012,4360043,FALSE,3,315.21,TRUE,TRUE,8,32000000000,TRUE
2025-03-25T17:40:33.410245Z,default,redis-deployment-6494,node-02,network_loss,FALSE,FALSE,0.57,5344546900,5746252,7107845,1111743,2212972,FALSE,8,351.09,TRUE,TRUE,4,8000000000,FALSE
2025-04-01T09:47:33.410265Z,default,redis-deployment-8828,node-04,kubelet_down,FALSE,FALSE,0.79,450039055,1229461,9146146,3151383,3866609,FALSE,6,191.06,TRUE,TRUE,8,8000000000,FALSE
2025-03-17T06:05:33.410285Z,test,db-deployment-1733,node-01,container_crash,FALSE,FALSE,0.34,7859024660,3317168,7430376,4883265,1535835,FALSE,1,30.42,TRUE,TRUE,16,8000000000,FALSE
2025-03-26T14:28:33.410304Z,test,nginx-deployment-5615,node-09,oom_kill,FALSE,FALSE,0.86,2165715160,556040,675833,3693813,3276741,TRUE,4,241.87,TRUE,TRUE,8,16000000000,FALSE
2025-03-26T06:01:33.410323Z,test,nginx-deployment-4967,node-07,resource_starvation,FALSE,FALSE,1.19,6146161284,7891809,8942675,3090393,171158,FALSE,6,436.11,TRUE,TRUE,16,32000000000,FALSE
2025-02-09T05:01:33.410343Z,default,nginx-deployment-8092,node-09,resource_starvation,FALSE,FALSE,0.8,2803996971,229911,9644836,2670697,131191,FALSE,10,164.45,TRUE,TRUE,4,8000000000,FALSE
2025-03-19T01:57:33.410361Z,kube-system,worker-deployment-7275,node-08,high_latency,TRUE,TRUE,0.76,1162212932,4209941,6077227,2576687,4279151,FALSE,2,186.48,TRUE,TRUE,8,16000000000,TRUE
2025-03-06T15:48:33.410380Z,prod,nginx-deployment-6631,node-03,network_loss,FALSE,FALSE,0.55,3652364904,2674722,7923315,4608535,3696335,FALSE,3,27.47,FALSE,TRUE,4,16000000000,FALSE
2025-04-03T02:46:33.410407Z,kube-system,api-deployment-8142,node-01,node_reboot,TRUE,TRUE,1.85,2600633430,5493175,7322719,1057893,770591,FALSE,10,440.29,FALSE,TRUE,16,16000000000,TRUE
2025-03-08T05:46:33.410435Z,kube-system,db-deployment-3708,node-05,high_latency,TRUE,TRUE,1.27,4807237204,1895285,9684561,1214320,4945688,FALSE,5,432.7,TRUE,TRUE,8,32000000000,TRUE
2025-03-03T18:33:33.410455Z,test,db-deployment-8045,node-03,node_reboot,FALSE,FALSE,1.35,7882500152,5231614,5108667,1706510,4657029,FALSE,0,326.47,TRUE,TRUE,4,32000000000,FALSE
2025-03-05T12:39:33.410474Z,prod,db-deployment-4719,node-10,node_reboot,TRUE,TRUE,1.28,4905835957,2431414,5259657,233042,601089,FALSE,8,203.88,TRUE,TRUE,4,32000000000,TRUE
2025-04-03T00:47:33.410495Z,test,worker-deployment-3237,node-01,pod_stuck,TRUE,FALSE,0.27,953912779,5712977,8257376,2721325,2042490,FALSE,6,333.61,FALSE,TRUE,8,16000000000,FALSE
2025-02-26T11:05:33.410514Z,dev,redis-deployment-6505,node-01,node_reboot,FALSE,FALSE,0.43,4732164411,6366000,9133987,4972722,1729535,FALSE,4,130.43,TRUE,TRUE,8,8000000000,FALSE
2025-03-01T14:22:33.410537Z,dev,redis-deployment-5280,node-02,image_pull_error,TRUE,TRUE,1.99,4978323516,5945252,2001889,3139132,1389396,FALSE,6,337.84,TRUE,TRUE,8,8000000000,TRUE
2025-03-10T09:11:33.410557Z,default,db-deployment-5713,node-08,cpu_throttle,FALSE,FALSE,0.99,2466797901,8110122,6234511,971902,1633795,FALSE,3,408.71,TRUE,TRUE,16,16000000000,FALSE
2025-04-07T00:40:33.410576Z,kube-system,nginx-deployment-4366,node-01,container_crash,FALSE,FALSE,0.78,3733376136,3798832,5991204,658594,591866,FALSE,10,112,TRUE,TRUE,4,32000000000,FALSE
2025-03-13T16:36:33.410595Z,default,redis-deployment-1693,node-03,high_latency,FALSE,FALSE,1.79,595162780,4883240,7762560,639904,1891734,FALSE,1,59.03,TRUE,TRUE,4,32000000000,FALSE
2025-02-12T22:54:33.410614Z,prod,worker-deployment-3340,node-09,memory_leak,TRUE,TRUE,0.26,4114480339,731350,9411357,261230,2833978,FALSE,4,26.45,TRUE,TRUE,16,8000000000,TRUE
2025-03-26T02:20:33.410633Z,prod,redis-deployment-6052,node-07,filesystem_error,TRUE,TRUE,1.08,5813035060,4993611,1789890,1058284,2034390,FALSE,7,379,TRUE,TRUE,8,8000000000,TRUE
2025-02-12T08:59:33.410652Z,prod,redis-deployment-9188,node-03,filesystem_error,TRUE,TRUE,1.05,6147170860,5000076,1231735,205366,624971,FALSE,8,268.94,FALSE,TRUE,2,32000000000,TRUE
2025-03-10T15:30:33.410672Z,kube-system,db-deployment-3231,node-07,network_loss,TRUE,TRUE,1.48,3113863395,5160493,527468,3783154,3640548,FALSE,5,394.54,TRUE,TRUE,2,16000000000,TRUE
2025-03-11T22:45:33.410691Z,dev,api-deployment-5159,node-03,filesystem_error,TRUE,TRUE,1.64,7756794044,6468157,9230923,1450714,3387474,FALSE,0,235.64,TRUE,TRUE,8,16000000000,TRUE
2025-02-07T13:34:33.410711Z,default,redis-deployment-6279,node-03,pod_stuck,FALSE,FALSE,0.96,2668734278,8351403,3907393,4418581,305603,FALSE,0,211.35,TRUE,TRUE,16,8000000000,FALSE
2025-03-06T10:09:33.410732Z,default,db-deployment-6207,node-04,pod_eviction,FALSE,FALSE,1.42,7552651859,7405603,8734046,1955139,971114,FALSE,4,111.45,TRUE,TRUE,8,8000000000,FALSE
2025-02-10T04:45:33.410751Z,dev,worker-deployment-3452,node-04,pod_stuck,FALSE,FALSE,0.35,774563860,936612,9716058,78827,3233023,FALSE,0,292,TRUE,TRUE,2,16000000000,FALSE
2025-03-02T06:03:33.410771Z,default,db-deployment-4408,node-01,disk_full,FALSE,FALSE,1.01,5502633773,9116173,1872848,1602303,3613742,FALSE,6,105.04,TRUE,TRUE,16,8000000000,FALSE
2025-02-13T04:45:33.410790Z,prod,worker-deployment-7435,node-10,resource_starvation,FALSE,FALSE,1.87,129244417,5731849,5090980,4857906,1203245,FALSE,10,214.53,TRUE,TRUE,4,16000000000,FALSE
2025-04-08T10:20:33.410809Z,test,db-deployment-1683,node-09,kubelet_down,TRUE,TRUE,0.47,3962016781,1978391,7048979,3258850,11421,FALSE,2,286.16,TRUE,TRUE,4,32000000000,TRUE
2025-03-08T11:02:33.410829Z,test,worker-deployment-9707,node-08,memory_leak,FALSE,FALSE,0.84,5688172891,4866342,6164006,2701524,2897697,FALSE,0,310.98,FALSE,TRUE,16,32000000000,FALSE
2025-04-03T18:38:33.410849Z,kube-system,worker-deployment-3448,node-09,cpu_throttle,TRUE,TRUE,0.5,6903776498,3614820,796147,4916149,2840151,FALSE,1,437.01,TRUE,TRUE,8,32000000000,TRUE
2025-02-18T00:41:33.410869Z,dev,worker-deployment-9197,node-04,pod_eviction,TRUE,FALSE,0.87,2881135240,1814000,8334816,1319173,3854365,FALSE,8,110.6,TRUE,TRUE,8,32000000000,FALSE
2025-02-15T20:44:33.410897Z,test,redis-deployment-2611,node-02,network_loss,FALSE,FALSE,1.66,245134469,3084596,5499586,3939941,1472063,FALSE,3,36.47,FALSE,TRUE,2,16000000000,FALSE
2025-04-05T01:14:33.410924Z,default,worker-deployment-4273,node-06,high_latency,FALSE,FALSE,0.23,7432162891,9262588,9361313,4766190,4166943,FALSE,9,343.37,TRUE,TRUE,2,8000000000,FALSE
2025-03-22T19:16:33.410943Z,prod,db-deployment-3025,node-04,node_reboot,TRUE,TRUE,0.11,652778876,3570415,5993274,2288966,3112355,FALSE,0,204.53,FALSE,TRUE,8,16000000000,TRUE
2025-04-09T06:56:33.410963Z,test,nginx-deployment-4288,node-01,kubelet_down,TRUE,TRUE,0.58,4142187137,6213675,8772241,2681739,2037413,FALSE,10,85.31,TRUE,TRUE,2,8000000000,TRUE
2025-04-08T05:48:33.410986Z,kube-system,db-deployment-6330,node-08,cpu_throttle,FALSE,FALSE,1.44,2368773743,9581883,5485445,2738208,976648,FALSE,3,17.83,TRUE,TRUE,16,8000000000,FALSE
